AVGSPMR,BRDEVR,BRUNTR,CRNTAVGI,DOWN_TIMR,ESTCONDR,ESTCPBPR,ESTFLUIDCR,ESTFLUIDOR,ESTGAS1R,ESTOILR,ESTWATERR,GPRODVOLR,IDLE_TIMR,MESCONDR,MESGAS1R,MESOILR,MESWATERR,PMPCYCLSI,POCOILR,POCPMPFILLR,POCPMPFILL_DATEI,POCSPMR,POCWATERR,POF_DATEI,POFPMPFILLR,RUN_TIMER,SAMPLEDATEI,SRVREASOC,TOTSTKSI,UNKN_TIMR,VMC19I,VMC27I,VMC29I,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349427632,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349514027,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349600470,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349686915,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349773294,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349859665,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1349946078,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350032437,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350118840,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350205231,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350291662,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350378030,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350464441,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350550840,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350637232,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350723636,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350810045,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350896440,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,4.6999998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1350982838,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288004414,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288090814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288177213,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288263614,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288350015,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288436399,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288522815,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288609217,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288695615,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288782015,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288868413,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1288954813,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289041213,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289131215,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289217615,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289304015,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289390413,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289476813,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289563216,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289649614,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289736014,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289822413,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289908814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1318849218,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1289995214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290081613,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290168013,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290254412,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290340814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290427214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290513614,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290600013,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290686414,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290772814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290859213,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1290945614,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291032012,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291118413,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291204814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291291214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291377613,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291464014,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291550414,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291636815,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291723214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1330171224,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291809614,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1318935618,SI  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291896014,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1291982414,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292068813,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292155214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292241613,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292328015,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292414413,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292500814,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292587214,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292673613,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292760013,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292846414,SE  ,0,0.0000000,0,0,0,
0.0000000,10.0000000,24.0000000,0,24.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,0,0.0000000,0.0000000,1292932815,SE  ,0,0.0000000,0,0,0,
